1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
12	15.1472239036061	13.5497298027895	16.1187376729589	10.4406503425016	12.5314953880933	16.5290809901562	11.0275524026051	10.5412254562376	15.5227468968744	16.6016297727531	13.6099891082246	0	11.8047675994611	15.3811414195341	9.0545034148692	14.9280857329392	14.4002411474391	11.3292651143331	11.727787861933	14.9897216931470	14.3405624185721	17.5513942304325	17.0831881025328	15.0537186723314	13.3187820229761	12.1611819921144	16.1697475458497	13.1107759809677	15.5932419755390	13.4400266491856
13	11.8524673940393	11.1870500128172	12.3840523593260	13.8643506980996	13.103360541072	12.4780337577407	10.5856307083087	12.9742342667058	12.2454819213721	15.0649706210766	10.3953976091635	11.8047675994611	0	12.6916849738352	10.9453876397210	10.4734741784251	11.8328404074573	10.9468543815017	11.9630434307555	12.1718586771980	9.07820915877896	13.5849710827759	15.2522560018777	10.1404137934195	12.8067073919708	6.19648760289261	11.8279154129400	12.9017457998298	7.73569096968418	15.4332347256297
14	15.0337802170980	14.4199878790862	18.3489041740356	17.701589385259	9.58947215397678	19.2360098876271	15.7145572547058	12.4724795336264	19.2384666593443	21.3368235735225	13.6828814604553	15.3811414195341	12.6916849738352	0	13.1345042473967	13.2158791628139	9.58938619672473	14.3891105619689	12.4177394652967	16.5032930255999	11.5631701552949	17.0396621191225	15.1312406832010	12.3097349900082	8.06450838681942	12.7500895082506	12.4545307600101	12.0885853922435	13.7024749275255	11.2766939407727
15	17.4143746709550	13.1651212509583	17.0919382272349	13.7898624773504	13.5948991856737	16.4715472336267	11.7805842079913	12.2053856723050	17.4051340099951	19.5714485186894	12.9861119412459	9.0545034148692	10.9453876397210	13.1345042473967	0	14.4271025403076	14.1404872026784	14.8185665892959	10.3686905371365	17.1667838406867	8.82469765166204	17.0086203748094	14.9938729917829	16.8925914834455	12.1297249294002	10.8950315688748	14.8737141676062	13.7286029184799	14.0028717090293	14.9430045235815
16	6.90268128957905	13.2224453073778	12.7881809593425	12.0768614292331	11.2472336274958	11.6223046200654	11.8092605281518	10.2563264306995	11.2258453383895	13.1463369850362	6.74140571277297	14.9280857329392	10.4734741784251	13.2158791628139	14.4271025403076	0	12.8412670629954	7.65032107531591	7.80760847502052	12.8471030163919	10.7263105677409	10.1799265451159	12.3050886502934	8.27938362942607	14.1788667948098	8.0785514742509	10.0350091627010	11.0879223417285	11.6706371900042	12.817473318248
17	15.5721506246741	9.0965242133949	15.0404161819924	14.9552461043259	8.6233667216457	14.9281645989655	14.3862619624407	12.9909809981807	18.6503387669818	18.0219491485849	13.6634712246475	14.4002411474391	11.8328404074573	9.58938619672473	14.1404872026784	12.8412670629954	0	11.4446297407201	13.7775292632343	9.67159943260447	12.7761998966018	13.7614618318640	13.7086928132656	13.7404200878695	12.5831728408702	14.0674647394562	16.0448782236161	13.2965855307985	14.5469444093951	13.3843776042124
18	7.61146637271465	10.8523355265346	12.0508773898820	8.26731752506166	8.33296867462513	11.5291454601954	11.0151225038071	8.72995938049428	10.1021908080558	11.4962450390663	8.38992307786461	11.3292651143331	10.9468543815017	14.3891105619689	14.8185665892959	7.65032107531591	11.4446297407201	0	9.03639699077803	10.5238056040565	14.2696110511926	10.4816733817354	14.8192115955108	8.9049052800703	13.814647598819	10.4360536003281	13.7394399109929	11.4932934185002	12.8858823253306	11.3107782673442
19	10.4707563463665	12.3601519980795	14.0293455142336	10.0074546649021	9.6059664962289	13.2356345047684	11.2724330928613	8.86854325905093	12.0933305773450	15.0643903400846	5.96297458372182	11.727787861933	11.9630434307555	12.4177394652967	10.3686905371365	7.80760847502052	13.7775292632343	9.03639699077803	0	15.8068871414798	11.1345170937892	10.9763499316147	12.4092910694559	11.6105115142113	10.9348775015803	8.69493506361711	11.2114371922233	10.5238397371787	11.6794722080708	9.68380206624938
20	14.3705793991238	11.4547404914791	9.70033370252844	15.0467908875962	13.0517076031144	14.2320450751926	13.4543248050180	15.6669118444913	16.958716070602	13.2916954265405	13.9459033586437	14.9897216931470	12.1718586771980	16.5032930255999	17.1667838406867	12.8471030163919	9.67159943260447	10.5238056040565	15.8068871414798	0	16.2892053208732	14.7586996065652	13.7145047788106	13.7823527420517	17.4572232864509	14.7435071770373	18.8144679131579	12.8887728335116	16.0359173640059	15.7778148278679
21	15.0984025252519	13.3580881307581	16.7525887396519	15.528160413053	13.7043158666362	14.5342183678285	11.1589054357019	12.5845567706658	16.8936180684978	18.9094479259612	12.6113080024272	14.3405624185721	9.07820915877896	11.5631701552949	8.82469765166204	10.7263105677409	12.7761998966018	14.2696110511926	11.1345170937892	16.2892053208732	0	14.8691207919318	15.2927143598918	14.2088031709619	12.5605501580216	9.6039408149125	11.4536348224278	13.5594248705332	12.6034199880774	15.9775406670003
22	12.565122023623	10.7446293494523	13.1475658251493	11.6770599826883	13.8231399533694	7.1208007928145	14.212881627445	15.7249013211079	13.406695401547	13.5742174331813	9.19555740408368	17.5513942304325	13.5849710827759	17.0396621191225	17.0086203748094	10.1799265451159	13.7614618318640	10.4816733817354	10.9763499316147	14.7586996065652	14.8691207919318	0	14.713680370989	13.4896040577467	15.7933764562866	12.4503067529615	13.7225000726762	15.9016428595139	11.2090756709176	15.0473132606516
23	16.5604906309202	13.7234499870600	13.4571637164865	17.7961423648605	15.6281048787482	14.9754984434459	17.2759841963314	15.7143652617536	19.711506831156	15.7148177936839	12.1269439735014	17.0831881025328	15.2522560018777	15.1312406832010	14.9938729917829	12.3050886502934	13.7086928132656	14.8192115955108	12.4092910694559	13.7145047788106	15.2927143598918	14.713680370989	0	16.3741302988462	17.2548856335154	14.2279674104447	15.6996940381742	13.7446979095252	15.0723664510409	15.3779181716554
24	4.44833040716794	15.4873673844129	13.3251615898889	14.1024096877594	11.9280869601977	15.3750345227519	12.6608063566362	12.8927172561208	11.3641360214023	14.4665559594727	9.6734016960506	15.0537186723314	10.1404137934195	12.3097349900082	16.8925914834455	8.27938362942607	13.7404200878695	8.9049052800703	11.6105115142113	13.7823527420517	14.2088031709619	13.4896040577467	16.3741302988462	0	12.1109030856756	8.74835886985586	9.6076391277467	10.4595875996693	10.6703540429364	11.4425888704124
25	14.1370688244445	14.2348040394747	16.2384567106011	15.2772526778814	10.2110798930196	18.4214624327007	11.7288630266591	13.7534501021240	17.8213056259348	19.4911111054685	13.1056364308455	13.3187820229761	12.8067073919708	8.06450838681942	12.1297249294002	14.1788667948098	12.5831728408702	13.814647598819	10.9348775015803	17.4572232864509	12.5605501580216	15.7933764562866	17.2548856335154	12.1109030856756	0	12.4576182121014	12.2686501385678	9.60310362330253	12.7357359641743	7.44137308601806
26	9.09266170576728	13.9081680338580	13.6260767493942	11.8913994722404	13.1099415074413	13.1576763359121	11.5318740903018	12.2496328414107	9.45236987192182	15.811487081556	6.43663878809525	12.1611819921144	6.19648760289261	12.7500895082506	10.8950315688748	8.0785514742509	14.0674647394562	10.4360536003281	8.69493506361711	14.7435071770373	9.6039408149125	12.4503067529615	14.2279674104447	8.74835886985586	12.4576182121014	0	9.1056621936601	12.1702569372952	7.66328897299456	13.9630821686276
27	10.7973261756594	16.6129266817256	17.3080966541021	15.972804319479	15.7268279458080	14.5788669841226	14.0257859524150	14.0344061123512	15.8084933933005	16.8810409649254	11.6422156759053	16.1697475458497	11.8279154129400	12.4545307600101	14.8737141676062	10.0350091627010	16.0448782236161	13.7394399109929	11.2114371922233	18.8144679131579	11.4536348224278	13.7225000726762	15.6996940381742	9.6076391277467	12.2686501385678	9.1056621936601	0	13.6000064846592	10.422704883525	13.9360255682796
28	11.0087312193145	15.1724762624986	11.0336750724309	14.5672825893596	11.1761379227415	17.6864843267107	9.06318532749345	13.4562524524306	16.5635959905541	14.9433173136057	11.7151383784645	13.1107759809677	12.9017457998298	12.0885853922435	13.7286029184799	11.0879223417285	13.2965855307985	11.4932934185002	10.5238397371787	12.8887728335116	13.5594248705332	15.9016428595139	13.7446979095252	10.4595875996693	9.60310362330253	12.1702569372952	13.6000064846592	0	14.8179357757373	6.87548178335796
29	12.3676878267344	11.9768191592217	12.9777980490358	15.6291641461395	14.8966718906073	11.8786012335421	14.1038435532972	15.7076450930808	12.5869825604139	15.3126031551764	9.36920597727905	15.5932419755390	7.73569096968418	13.7024749275255	14.0028717090293	11.6706371900042	14.5469444093951	12.8858823253306	11.6794722080708	16.0359173640059	12.6034199880774	11.2090756709176	15.0723664510409	10.6703540429364	12.7357359641743	7.66328897299456	10.422704883525	14.8179357757373	0	15.2535905329945
30	11.9448936598942	14.9088765009563	14.3302697604412	13.6263707432321	9.01365438068589	18.2709739268275	12.1357534850439	12.7843164345577	17.0881957412735	16.7022912911533	11.955596121682	13.4400266491856	15.4332347256297	11.2766939407727	14.9430045235815	12.817473318248	13.3843776042124	11.3107782673442	9.68380206624938	15.7778148278679	15.9775406670003	15.0473132606516	15.3779181716554	11.4425888704124	7.44137308601806	13.9630821686276	13.9360255682796	6.87548178335796	15.2535905329945	0
